0.20645715,0.940915725,0.026687952,0.022767699,0.167342265,0.425913006,0.808563938,0.234788572,0.339589233,0.806961735,0.184075008,0.168354265,0.400286968,0.587480546,0.513232344,0.772015056,0.108931782,0.476833487,0.152744078,0.801620579,0.497310861,0.497062686,0.085065921,0.424586638,0.635732243,0.282113097,0.217757671,0.102162621,0.549266693,0.537140565,0.554670709,0.762418817,0.36221774,0.959954,0.158330103,0.521876445,0.855172415,0.599302907,0.527638011,0.869570391,0.121586145,0.773513258,0.660604965,0.239318092,0.285202319,0.843502763,0.067026293,0.51158733,0.746528398,0.15240543
1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169,1.70634169
0.215332753,1.094647152,0.044539142,0.04081462,0.17817081,0.424228553,0.811891507,0.242249653,0.341818172,0.831026216,0.194068114,0.179132282,0.399532376,0.57734658,0.507361567,0.801888032,0.122676668,0.47338155,0.164301487,0.782975334,0.491933784,0.491522359,0.100002392,0.422736255,0.62334262,0.287211722,0.226069057,0.116245481,0.54457954,0.532313243,0.550365591,0.825551573,0.363356086,1.016761994,0.169608611,0.515983601,0.859315118,0.598832303,0.522212251,0.900265519,0.13469922,0.766849431,0.676620343,0.246553021,0.29014754,0.927758186,0.082863454,0.506955751,0.739392462,0.163979747
1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231,1.113238231
0.221457654,1.341265148,0.05682111,0.053230856,0.185635386,0.423202341,0.819560298,0.247404243,0.343384011,0.86331906,0.200959597,0.186562198,0.39906496,0.570537019,0.503493096,0.844298625,0.132141796,0.471292343,0.172266049,0.771298892,0.488348528,0.48779607,0.110284922,0.421543631,0.615094662,0.290745962,0.231806917,0.125942452,0.542127541,0.529601507,0.548331588,0.933628462,0.364186365,1.074133622,0.177381852,0.51217318,0.867238897,0.601227168,0.518864972,0.937416486,0.143730937,0.764801488,0.700689369,0.251552473,0.293577054,1.063370013,0.093763839,0.50415767,0.736724021,0.171955908
0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289,0.235430289
0.22407232,1.57234979,0.061989128,0.058454556,0.188805615,0.423057552,0.835317089,0.249616558,0.344108743,0.908915866,0.203892161,0.189718053,0.398974125,0.567934093,0.502251582,0.907396614,0.136141661,0.471073819,0.175643624,0.76845217,0.487084898,0.486397589,0.114623766,0.421211856,0.612073932,0.292286733,0.234261077,0.130038462,0.542935521,0.529916555,0.54966793,1.140294146,0.364630572,1.126651323,0.180680086,0.511142401,0.883131067,0.608282632,0.518380592,0.984431962,0.147551065,0.770232389,0.738816149,0.253700449,0.295075258,1.279312473,0.09835891,0.503903012,0.741096682,0.175338293
0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386,0.771874386
0.228623849,1.371531836,0.071089003,0.067653618,0.194346784,0.422393686,0.845743398,0.253451335,0.345293171,0.953808922,0.209009975,0.195233617,0.398668132,0.563111234,0.499524209,0.983000932,0.143160678,0.469733266,0.181554143,0.761312207,0.484527706,0.483721092,0.122246616,0.420389107,0.606345991,0.294924821,0.238526691,0.137228747,0.541758465,0.52838998,0.548961797,1.52782744,0.365281855,1.145836019,0.186449272,0.508507146,0.891996286,0.613310214,0.516191136,1.021540256,0.154249913,0.771000226,0.788091638,0.257420621,0.297636543,1.489284187,0.106438182,0.502119384,0.741203354,0.18125738
1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667,1.863127667
0.236953955,1.492577757,0.08786252,0.084611261,0.20451403,0.420700548,0.84342485,0.260450848,0.347371832,0.983933612,0.218391316,0.205353332,0.397936034,0.553847492,0.493854804,1.057619512,0.156071355,0.466151545,0.192407039,0.744971449,0.47941632,0.478522574,0.136278228,0.418597822,0.595136781,0.299702306,0.246326034,0.150457359,0.536469335,0.523101135,0.543959054,1.790168894,0.366332869,1.124731066,0.197039803,0.502683417,0.885832059,0.612922466,0.510582494,1.03181956,0.166566239,0.761620501,0.850686563,0.264207383,0.302270343,1.363506471,0.121317081,0.497265208,0.732028982,0.192126181
0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147,0.887071147
0.241533933,1.344815124,0.09702814,0.093876882,0.210091746,0.41997488,0.849210523,0.264308267,0.348557794,1.017173641,0.223542205,0.210905233,0.397616685,0.549035021,0.491014852,1.136877577,0.163139045,0.464616064,0.198357135,0.737698467,0.476799204,0.475816936,0.143954704,0.417742135,0.589423161,0.302353525,0.250617749,0.157697721,0.534733541,0.521114031,0.542626802,1.112199305,0.366980906,1.113152608,0.202847407,0.499864867,0.88815908,0.617626563,0.508086917,1.041905136,0.173311132,0.760331212,0.956939793,0.267949244,0.304844685,1.402454172,0.129453724,0.495184999,0.730452362,0.198084916
0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274,0.801012274
0.245690996,1.419603952,0.105338784,0.102278105,0.215152527,0.419342301,0.854731254,0.267810902,0.34964118,1.041074466,0.228216375,0.215942632,0.397340437,0.544741689,0.488472236,1.18646723,0.169549418,0.46326497,0.203755211,0.731514932,0.474453651,0.473390704,0.150916506,0.416984161,0.584355764,0.304763836,0.254513706,0.164264498,0.533282136,0.519399213,0.541585156,1.408486281,0.367580966,1.102022199,0.208116416,0.497346654,0.889859108,0.623255258,0.50587474,1.044271152,0.179429122,0.759606621,1.134053487,0.2713472,0.30718579,1.348711073,0.136832338,0.493350303,0.729463986,0.203490816
1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549,1.716702549
0.252640733,1.327246698,0.119330041,0.116422919,0.223634338,0.417913663,0.848963561,0.273651102,0.351378672,1.038932159,0.236042771,0.224384805,0.396735913,0.537105114,0.483704432,1.17663227,0.180319174,0.460177378,0.212808835,0.718148302,0.47018582,0.469073347,0.16262109,0.415488764,0.575133801,0.30875148,0.261020793,0.175299402,0.528560521,0.514723595,0.537089185,1.636051783,0.368465504,1.075398854,0.216951235,0.492400411,0.879296571,0.624298724,0.501023112,1.026783161,0.189703205,0.750638313,1.395719457,0.277009948,0.311054611,1.330105866,0.149243537,0.489134173,0.720948912,0.212557705
1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489,1.615444489
0.258936286,1.32078383,0.131997913,0.129229755,0.231316321,0.416629894,0.842424165,0.278942669,0.352957976,1.02769794,0.243131632,0.23203092,0.396198028,0.530217489,0.479387683,1.150345807,0.190071679,0.457371787,0.221008292,0.706066815,0.46633003,0.465177772,0.173219589,0.414144487,0.566813224,0.312366888,0.26691575,0.18529186,0.524210976,0.51043089,0.532938765,1.269143609,0.369276453,1.051023831,0.224952681,0.487909796,0.868360299,0.625848183,0.496596496,1.007741257,0.199007141,0.742167353,1.54185793,0.282140901,0.314563172,1.285229152,0.160481501,0.485286534,0.712968706,0.220769167
0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618,0.765447618
0.262491205,1.293269368,0.139095675,0.136404781,0.235641968,0.416093082,0.843613423,0.281939638,0.353892724,1.023981466,0.247127528,0.236336631,0.395976717,0.526610345,0.477196796,1.138196228,0.195548517,0.456156743,0.225621652,0.700855756,0.464333609,0.46312882,0.179166794,0.413508221,0.562552879,0.314432917,0.270247915,0.19090211,0.522722505,0.508762709,0.531781788,1.488966518,0.369805349,1.04085728,0.229455949,0.485701806,0.866114732,0.632248144,0.494582762,1.000230749,0.204234577,0.740595923,1.347710963,0.285048516,0.31657173,1.272282415,0.166784245,0.483601769,0.711382146,0.225389201
1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132,1.575158132
0.26820374,1.263734629,0.150590113,0.14802531,0.242612384,0.414913406,0.835364889,0.286741385,0.355326916,1.005907128,0.25355979,0.24327451,0.395490208,0.520370148,0.473249029,1.112157861,0.204397648,0.453543052,0.233061608,0.689816128,0.460824705,0.459595857,0.188783551,0.412284475,0.555001692,0.317714248,0.275596932,0.199968965,0.518547597,0.504684065,0.527758462,1.38055712,0.370544264,1.018816012,0.236716237,0.481567427,0.854249327,0.634612678,0.490453341,0.980820889,0.212676691,0.732180226,1.454566765,0.289704478,0.31975703,1.239706026,0.176981232,0.48000027,0.703531646,0.232840049
0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332,0.19209332
0.269978797,1.259380793,0.154069597,0.151541971,0.24475803,0.414857331,0.84081548,0.288248431,0.355844307,1.006987161,0.255546825,0.245410584,0.395476544,0.518902671,0.472429997,1.110471494,0.207097194,0.453336351,0.235345697,0.689091258,0.460034766,0.458749919,0.191709422,0.41210803,0.553385956,0.318774821,0.27726474,0.202732704,0.518838071,0.504654963,0.528460448,1.430044092,0.370892516,1.018058646,0.238947356,0.480822101,0.857190896,0.645238502,0.489966572,0.980940759,0.215256234,0.734922462,1.362884913,0.29116842,0.320792834,1.236492712,0.180078177,0.479680356,0.705959519,0.235127348
1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311,1.221514311
0.274416957,1.235673799,0.162979502,0.1605494,0.250168891,0.414000912,0.835174686,0.291982435,0.356975145,0.992940547,0.260541501,0.250796298,0.395130149,0.514171557,0.46943892,1.09192173,0.213961113,0.451403123,0.241119724,0.681177228,0.457371641,0.456064178,0.199167053,0.411200359,0.547694208,0.321333629,0.281421689,0.209765019,0.515839294,0.501669943,0.525655565,1.363464028,0.371494629,1.002597131,0.244582423,0.477699926,0.848790498,0.651052818,0.486877363,0.967026542,0.22180535,0.729387232,1.397272849,0.294789593,0.323278824,1.21350128,0.187984582,0.477002129,0.700792801,0.240909799
0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581,0.400651581
0.276625237,1.228426899,0.167346328,0.16496331,0.252846445,0.413793043,0.837585501,0.293851277,0.357590062,0.990429557,0.263018202,0.253461743,0.395057702,0.512162832,0.468235623,1.087292838,0.217340159,0.450854732,0.243972621,0.67921968,0.456260766,0.454911168,0.202832737,0.41089437,0.545392759,0.322636668,0.283494113,0.213225366,0.515425279,0.501021181,0.525597822,1.37823903,0.371880945,0.999347616,0.247368233,0.476517053,0.849074766,0.662622376,0.485879083,0.964481567,0.225032417,0.730398051,1.351806521,0.296603829,0.324549793,1.206691746,0.191866928,0.476210296,0.701653913,0.243766761
1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256,1.881482256
0.28242835,1.192521053,0.179052743,0.176798472,0.259933628,0.412472341,0.824065081,0.298724707,0.359025647,0.966969852,0.269555981,0.26051574,0.394521509,0.505681719,0.464053404,1.058640564,0.226345577,0.447910084,0.251539243,0.667112492,0.452586374,0.451244214,0.212621941,0.409579707,0.537480689,0.325957973,0.288925964,0.222453091,0.510374892,0.496235274,0.520555546,1.321455391,0.372597654,0.975074342,0.254751408,0.472064417,0.833212906,0.666218925,0.481277315,0.942033619,0.233622252,0.719450711,1.330119076,0.301328306,0.327773647,1.171905684,0.202248577,0.472145331,0.691547896,0.251344503
0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243,0.496164243
0.284703455,1.183894676,0.183560839,0.181355283,0.262693964,0.412213253,0.824357096,0.300648862,0.359652777,0.962836352,0.272108593,0.263263592,0.394433412,0.503546325,0.462745027,1.052658029,0.22983167,0.447228993,0.254481021,0.664606133,0.451399439,0.450026688,0.216404601,0.409239462,0.534990669,0.327297003,0.2910604,0.2260233,0.509592192,0.495290578,0.520066814,1.31650639,0.372985669,0.970587326,0.257623777,0.470742898,0.831892005,0.679143041,0.480079541,0.938174584,0.236951105,0.719337044,1.309468326,0.303195859,0.329080225,1.163700808,0.206255406,0.471161366,0.691402071,0.254290485
0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764,0.875251764
0.287789081,1.169072956,0.189728249,0.187589921,0.266449446,0.411686499,0.820677361,0.303249783,0.360461708,0.953908281,0.275577365,0.267001827,0.394234472,0.500382326,0.460743279,1.041313225,0.234588714,0.445971729,0.258486887,0.659720382,0.449619782,0.448231175,0.221570909,0.408661647,0.531203419,0.329089241,0.293951967,0.230896424,0.507671442,0.493338658,0.518345839,1.295970692,0.373442858,0.961323074,0.261533856,0.46865348,0.826693302,0.691497618,0.47802142,0.929753303,0.241491156,0.716320826,1.294604864,0.305718771,0.330825244,1.14941851,0.211731066,0.469391079,0.688592666,0.258302154
1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843,1.165289843
0.291417577,1.149188021,0.197009884,0.194951246,0.270872012,0.410967757,0.813818451,0.306303571,0.361390204,0.941301204,0.279660071,0.271403956,0.3939567,0.49650525,0.458257761,1.025802256,0.240198515,0.444298593,0.263206267,0.6530622,0.447430039,0.446038167,0.227665846,0.407917053,0.526505672,0.331183845,0.297350423,0.236643824,0.504894204,0.490640972,0.515681503,1.272072287,0.373942792,0.948387653,0.266139689,0.466022478,0.818467403,0.703632279,0.475344029,0.917831687,0.246843738,0.711008477,1.269153903,0.308680108,0.332862796,1.130225686,0.218192707,0.467051468,0.683680543,0.263028412
0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535,0.884044535
0.29431768,1.134860737,0.202805335,0.20080987,0.274401102,0.410463746,0.809582126,0.308748539,0.362151934,0.932602125,0.282919892,0.274916923,0.393771267,0.493517898,0.456357786,1.014883481,0.244668679,0.443077458,0.266970694,0.648322044,0.445749997,0.444348956,0.232520584,0.40737198,0.522911335,0.332869354,0.300068002,0.241223063,0.502945165,0.488695918,0.513893546,1.254073369,0.374375142,0.939450204,0.269814104,0.464024895,0.813096246,0.719628271,0.473345988,0.909659844,0.251110012,0.707795259,1.251601829,0.311051622,0.334505074,1.116436957,0.223338133,0.465324568,0.680697641,0.266798288
0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505,0.61112505
0.296571694,1.125873138,0.207281104,0.20533413,0.277137354,0.410155958,0.807979121,0.310653709,0.362766895,0.927672136,0.285449625,0.27764089,0.393670079,0.491331927,0.45498633,1.008373398,0.248127195,0.442270509,0.269887643,0.645385254,0.444528462,0.443111915,0.236274287,0.407007556,0.520316587,0.33419262,0.302181724,0.2447653,0.501774319,0.487450692,0.512939124,1.242502807,0.374749389,0.93435403,0.27266196,0.462601701,0.81052557,0.740488707,0.471969911,0.905098768,0.254412042,0.706651809,1.240034385,0.312900223,0.335797419,1.107842026,0.227314955,0.464160176,0.679611524,0.269719416
